id;code;name;cargo_class_value
1337;633067;Изделия трикотажные (трикотаж), не поименованные в алфавите;3
1338;633071;Изделия трикотажные для детей дошкольного и школьного возраста;3
1339;462138;Изделия фаолитовые, не поименованные в алфавите;3
1340;661086;Изделия фарфоровые, не поименованные в алфавите;3
1341;661090;Изделия фаянсовые, не поименованные в алфавите;3
1342;133043;Изделия фибровые, не поименованные в алфавите;3
1343;264242;Изделия фибролитовые, не поименованные в алфавите;1
1344;303114;Изделия форстеритовые, кроме кирпича огнеупорного;2
1345;511029;Изделия хлебобулочные, не поименованные в алфавите;2
1346;641203;Изделия хрустальные галантерейные;3
1347;661103;Изделия хрустальные, не поименованные в алфавите;3
1348;641218;Изделия художественной ручной вышивки;3
1349;641222;Изделия художественных промыслов (ложки, доски и др.), не поименованные в алфавите;3
1350;264254;Изделия цементно-бетонные, не поименованные в алфавите;1
1351;264269;Изделия цементные, не поименованные в алфавите;1
1352;641237;Изделия черепаховые;3
1353;633086;Изделия чулочно-носочные;3
1354;303124;Изделия шамотные, не поименованные в алфавите;2
1355;634002;Изделия швейные;3
1356;634089;Изделия швейные, не поименованные в алфавите;3
1357;264273;Изделия шлакобетонные, не поименованные в алфавите;1
1358;653075;Изделия шорно-сидельные;3
1359;653056;Изделия щетинно-щеточные;3
1360;452117;Изделия эбонитовые, не поименованные в алфавите;3
1361;404043;Изделия электробытовые, не поименованные в алфавите;3
1362;641241;Изделия ювелирной промышленности, не поименованные в алфавите;3
1363;125140;Изделия, узлы и детали столярно-мебельные разные;3
1364;411174;Изложницы (формы металлические для отливок);3
1365;361149;Измельчители грубых и сочных кормов;2
1366;711196;ИЗОАМИЛЕНЫ;3
1367;226093;Изобутан или изобутана смеси;1
1368;725150;Изобутилацетат;3
1369;711209;Изобутилен (1-метилпропен);3
1370;725165;Изобутилметакрилат;3
1371;252045;ИЗОЛ;3
1372;661122;Изоляторы стеклянные и фарфоровые;3
1373;713026;Изомеры циклододекатриена;3
1374;711213;ИЗООКТАН;3
1375;711228;Изопентан ингибированный;3
1376;252187;ИЗОПЛАСТ;3
1377;711232;Изопрен (2-метил-бутадиен-1, 3) ингибированный;3
1378;711247;Изопропенилбензол (альфа-метилстирол);3
1379;725170;Изопропилацетат;3
1380;711251;Изопропилбензол (кумол);3
1381;725184;Изопропилнитрат;3
1382;723174;ИЗОФОРОН;3
1383;251131;Изразцы (кафель);2
1384;573044;Икра рыб пищевая;2
1385;571015;Икра рыбы живая;2
1386;231049;ИЛ;1
1387;516094;Имбирь (пряность);2
1388;682063;Инвентарь для спортивных игр, не поименованный в алфавите;3
